P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,SMILES,PICS
1,1,0,0,0,1,0,0,0,30,5,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,31,5,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,32,5,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,33,5,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,34,5,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,35,6,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,36,6,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,37,6,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,38,6,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,39,6,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,40,6,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,41,7,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,42,7,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,43,7,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,44,7,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,45,7,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,46,7,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,47,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,48,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,49,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,50,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,51,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,1,0,0,0,53,8,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,30,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,31,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,32,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,33,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,34,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,35,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,36,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,24,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,25,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,26,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,27,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,28,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,29,3,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,30,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,31,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,32,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,34,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,19,2,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,20,2,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,21,2,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,22,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,23,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,24,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,25,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,26,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,27,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,28,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,25,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,26,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,27,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,28,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,29,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,30,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,32,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,33,4,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,34,5,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,35,5,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,36,5,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,37,5,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,23,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,24,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,25,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,26,3,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,27,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,28,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,29,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,30,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,31,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,32,4,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,34,5,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,35,5,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,37,5,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,38,5,0,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,39,5,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,42,6,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,19,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,20,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,21,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,22,2,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,23,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,24,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,25,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,26,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,27,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,28,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,29,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,30,3,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,31,4,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,32,4,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,33,4,1,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,13,1,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,14,1,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,15,1,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,16,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,18,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,19,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,20,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,21,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,22,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,23,2,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,24,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,25,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,26,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,27,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,28,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,29,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,31,3,2,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,33,4,1,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,1,0,0,0,0,1,0,1,35,5,0,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,44,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,45,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,47,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,0,1,0,1,48,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,40,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,41,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,42,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,43,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,45,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,1,1,0,1,46,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,38,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
0,0,0,2,0,2,1,0,1,39,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,56,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,57,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,0,1,0,0,58,5,2,0,0,1,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,55,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,56,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,57,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,1,0,0,0,58,5,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,51,4,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,52,4,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,53,5,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,0,0,2,0,0,0,54,5,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,0,1,0,1,46,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,41,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,42,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,43,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,1,1,0,1,44,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,0,0,1,0,2,1,0,1,38,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,49,4,2,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,51,4,2,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,52,5,2,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,0,0,1,53,5,2,0,1,0,0,1,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,0,1,0,1,46,4,3,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,39,3,4,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,41,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,42,3,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,44,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,1,1,0,1,45,4,4,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,35,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,36,3,5,-1,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,37,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,38,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,39,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,40,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,42,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
2,0,0,0,0,2,1,0,1,43,3,5,0,1,2,0,0,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,6,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,8,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,9,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,10,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,12,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,1,0,0,0,2,0,0,0,13,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,7,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,9,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,10,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,11,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,12,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,13,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,14,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,15,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,18,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,19,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,20,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,21,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,22,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,23,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,24,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,25,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,26,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,27,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,28,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,29,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,30,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,31,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,32,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,33,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,34,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,35,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,36,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,37,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,38,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,39,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,40,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,41,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,42,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,43,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,44,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,45,4,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,2,0,0,0,2,0,0,0,46,4,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,6,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,7,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,8,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,9,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,10,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,11,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,23,1,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,31,2,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,32,2,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,33,2,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,3,0,0,0,0,0,0,1,34,3,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,6,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,7,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,8,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,9,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,10,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,12,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,13,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,14,0,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,17,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,18,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,19,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,20,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,21,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,22,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,23,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,24,1,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,25,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,26,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,27,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,28,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,29,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,30,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,31,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,32,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,33,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,34,2,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,35,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,36,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,37,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,38,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,39,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
1,4,0,0,0,0,0,0,1,40,3,5,0,0,0,0,1,0,0,0,0,0,0,0,,NULL
